request_key,timestamp_start,session_id,agent,role,model,gauntlet_objective_id,category,content_characters,structural_characters,total_characters,bytes,estimated_tokens_chars_div_4,percentage_of_classified_characters,repeated_characters_vs_previous_estimate,repeated_percentage_vs_previous_estimate,content_sha256,estimate_note
01a0081d-b393-7320-83f9-4b24e297030d:00013,2026-08-16T01:15:50.529Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BOOTSTRAP-01,critic reports,328,254,582,330,146,0.3457,582,100.0,63221a7e064c65c22ab11bd2b001bbc9d85f0776145806f9ad457a81c7b21e06,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00013,2026-08-16T01:15:50.529Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BOOTSTRAP-01,git output,3385,0,3385,3389,846,2.0109,3385,100.0,358762fef7a0458bb73e869059c06369669f8d1fa32ce624be3aa15e26459746,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00013,2026-08-16T01:15:50.529Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BOOTSTRAP-01,historical conversation/turns,21601,11713,33314,21659,8328,19.7904,32424,97.3285,527b9bc1f5a1a4bd0bd93b2509ba6284c6b5617d781abb471ff48cfadd0a82cb,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00013,2026-08-16T01:15:50.529Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BOOTSTRAP-01,source-code reads,10899,0,10899,10983,2725,6.4746,10899,100.0,08d758c881fcc527c170921f75e925d8bd4f22404a567e68d1c42fd0dd25c79a,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00013,2026-08-16T01:15:50.529Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BOOTSTRAP-01,system/harness instructions,6053,0,6053,6063,1513,3.5958,6053,100.0,0b6f74baadb5ec10ae938cc6606ed4342cd390a0baa782aee99530291782e272,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00013,2026-08-16T01:15:50.529Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BOOTSTRAP-01,test output,2205,0,2205,2205,551,1.3099,1572,71.2925,7f93f9b2fb4ba0ec5dcf599b3374992bfc4b0561b5afe763ac1178c01f837d83,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00013,2026-08-16T01:15:50.529Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BOOTSTRAP-01,tool results,152,0,152,152,38,0.0903,152,100.0,26ce7a921b451ef8106483f52ffa4b49e6a26999aa37c52c02cbcb25d8ec770f,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00014,2026-08-16T01:16:03.525Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BOOTSTRAP-01,AGENTS/instructions,9659,0,9659,9675,2415,5.6999,9659,100.0,01fe5d89bae2e310a749a4dce6b8de007598058530c10c96bae5c633e529f9f6,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00014,2026-08-16T01:16:03.525Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BOOTSTRAP-01,CURRENT/HORIZON/HANDOFF/state,96679,0,96679,97483,24170,57.0519,96679,100.0,4055b2c66026be3794a4bdf778e1e7ac2aa34d1b4a506ed5afefc022af0f76ba,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00014,2026-08-16T01:16:03.525Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BOOTSTRAP-01,Gauntlet canonical prompt,2393,0,2393,2407,598,1.4121,2393,100.0,dc9f3de0c89f0fff4c5c82671f69fe69cbaa2119c9ccbe6890d89714dffb790c,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00014,2026-08-16T01:16:03.525Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BOOTSTRAP-01,child-agent reports,3857,0,3857,3987,964,2.2761,3013,78.1177,2faf07104e6adfc8b7a7813296ca8aac90a58db4d2ed01c78a625ac68db6ba63,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00014,2026-08-16T01:16:03.525Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BOOTSTRAP-01,critic reports,328,254,582,330,146,0.3434,582,100.0,2061c2e4c437e34cd900f8e8b80c0d4f598bf78feb489d8083326320acf78d61,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00014,2026-08-16T01:16:03.525Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BOOTSTRAP-01,git output,3385,0,3385,3389,846,1.9975,3385,100.0,86f7c6cbdf04f938d2ce80092b1ccc10089f3819f9495d49aa736f663daa1c01,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00014,2026-08-16T01:16:03.525Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BOOTSTRAP-01,historical conversation/turns,21601,11993,33594,21659,8398,19.8244,33314,99.1665,8bfbd038fa3e695ecae876c1e4a2081afe2c0f489a9970b7e349af1eb802c513,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00014,2026-08-16T01:16:03.525Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BOOTSTRAP-01,source-code reads,10899,0,10899,10983,2725,6.4317,10899,100.0,d352eadb0c939273e805b7571ef5418f6291012765a02646f19fff5e10b3c3db,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00014,2026-08-16T01:16:03.525Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BOOTSTRAP-01,system/harness instructions,6053,0,6053,6063,1513,3.572,6053,100.0,8d35da115148d42db1e12bd44d1aea5249a46d66888cc1f55628456b179827aa,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00014,2026-08-16T01:16:03.525Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BOOTSTRAP-01,test output,2205,0,2205,2205,551,1.3012,2205,100.0,3e236eb10e4ae3071d0afce8c3d274d2603727621d48631416c7a3f3ee5a5056,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00014,2026-08-16T01:16:03.525Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BOOTSTRAP-01,tool results,152,0,152,152,38,0.0897,152,100.0,9eb06cc035469901c9ec8a481aef77d97d9b1dd84d159bcbb74dd214fa3d39bd,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00015,2026-08-16T01:16:08.340Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,AGENTS/instructions,9659,0,9659,9675,2415,5.662,9659,100.0,ef77ff105bcba071dc24660fe5ebc9bb2b644ff8145e8c48f8de9bcfec4ecbfb,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00015,2026-08-16T01:16:08.340Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,CURRENT/HORIZON/HANDOFF/state,97391,0,97391,98195,24348,57.0897,96679,99.2689,1dc79c3b802cad3711e9d105059f742ae9d450af3df11064f9d6ac70ab0ace55,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00015,2026-08-16T01:16:08.340Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,Gauntlet canonical prompt,2393,0,2393,2407,598,1.4028,2393,100.0,cc5e251a7a6ed6b3099780266ccf3084385207edb1028d31005d29fde5d0a3a6,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00015,2026-08-16T01:16:08.340Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,child-agent reports,3857,0,3857,3987,964,2.2609,3857,100.0,840b1f3e5d68962a9684c5f3a7bd6c4e36acd8105deee236acf3080dd0655b6f,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00015,2026-08-16T01:16:08.340Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,critic reports,328,254,582,330,146,0.3412,582,100.0,33bbd529d457ec1e31ea76985e5ff69b675921f4842be8ed8765e7024127fdd9,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00015,2026-08-16T01:16:08.340Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,git output,3385,0,3385,3389,846,1.9843,3385,100.0,5ad758913d9c542c3c42ae5a73c8d975403072ac939bb4f27a0964a262175360,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00015,2026-08-16T01:16:08.340Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,historical conversation/turns,21661,12356,34017,21719,8504,19.9404,33594,98.7565,ffdd954a23c46c0ff3ee4c39aa42aca9bd2ebe0b8dc5430b98f698351a8c1962,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00015,2026-08-16T01:16:08.340Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,source-code reads,10899,0,10899,10983,2725,6.3889,10899,100.0,3bfecea51fdf8e3a67bf08f3e75165062dbecf6261a7128201e8ac80199053e7,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00015,2026-08-16T01:16:08.340Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,system/harness instructions,6053,0,6053,6063,1513,3.5482,6053,100.0,f893dd3e4762362ce90581f48e0c66388b6ee34b8dbde4617ea62e0637aa0e16,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00015,2026-08-16T01:16:08.340Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,test output,2205,0,2205,2205,551,1.2926,2205,100.0,b411780c3311e8fe09fedea960379891d6f79e506d3d7fafdd4c5e4fa95f0e62,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00015,2026-08-16T01:16:08.340Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,tool results,152,0,152,152,38,0.0891,152,100.0,80e7dedcc1299f392d095ddfc9fffe02d172eda323765ad9740e7778b93e991e,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00016,2026-08-16T01:16:26.299Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,AGENTS/instructions,9659,0,9659,9675,2415,5.4965,9659,100.0,4152acbd11b5bff02a4dfc346de54b369249cba313bb4047826b121a28a1382c,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00016,2026-08-16T01:16:26.299Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,CURRENT/HORIZON/HANDOFF/state,97391,0,97391,98195,24348,55.4205,97391,100.0,94d86da0269e43c9c4d625f7d7017197927fa393f3d9a35b6f4a0debc37da779,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00016,2026-08-16T01:16:26.299Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,Gauntlet canonical prompt,2393,0,2393,2407,598,1.3617,2393,100.0,3cf8d327239019aab5cfb626ef9817dea0cdd25d84b334ee8565a5645ea83cd1,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00016,2026-08-16T01:16:26.299Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,child-agent reports,3857,0,3857,3987,964,2.1948,3857,100.0,d42463f508a77eb6792691325d74824701e00af96b69b288c6ba1f223f6ece1b,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00016,2026-08-16T01:16:26.299Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,critic reports,895,3241,4136,901,1034,2.3536,582,14.0716,353c10051f0a8151147dda7728909ff66b1675c0fcfc9322e8f3ae4486e7f248,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00016,2026-08-16T01:16:26.299Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,git output,3385,0,3385,3389,846,1.9262,3385,100.0,88a6ffe6ce7c8d3d4624b84d1713ae2cf50e085d93be16f4b0cd471e228bac94,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00016,2026-08-16T01:16:26.299Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,historical conversation/turns,21661,13647,35308,21719,8827,20.0921,34017,96.3436,52b8c3a42179d9888b8ff8ec57d2a000900bf5792ab9a690019a62c31d010832,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00016,2026-08-16T01:16:26.299Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,source-code reads,10899,0,10899,10983,2725,6.2021,10899,100.0,d7ad6e4d5d833567d19bd027c0307ea4b920575b79958929fbaf33419620d8f1,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00016,2026-08-16T01:16:26.299Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,system/harness instructions,6053,0,6053,6063,1513,3.4445,6053,100.0,1e3fe18d20a2cae443ca27a4a69f8c6f1fb4847d19e5f0906b630daadfcc5cff,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00016,2026-08-16T01:16:26.299Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,test output,2205,0,2205,2205,551,1.2548,2205,100.0,408a8ac689ffea3d047d688be0f59abf6a3deed21c6995a50a522e1380b5b25a,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00016,2026-08-16T01:16:26.299Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,tool results,445,0,445,445,111,0.2532,152,34.1573,9beb413e2c4fd653eafce3f9c65242ec7bdd56915eb361a71e673fd71a87e48c,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00017,2026-08-16T01:16:30.453Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,AGENTS/instructions,9659,0,9659,9675,2415,5.4708,9659,100.0,ee0023f0af262218d766f0e7ac8aa322955a142e4c883fa8a243e6f5db4d79be,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00017,2026-08-16T01:16:30.453Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,CURRENT/HORIZON/HANDOFF/state,97391,0,97391,98195,24348,55.1615,97391,100.0,f274998455cac95ee37bc447770af30cfa24ea278ae135c29bf8696f1b5ee9af,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00017,2026-08-16T01:16:30.453Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,Gauntlet canonical prompt,2393,0,2393,2407,598,1.3554,2393,100.0,de8de85299d7201f50a998e47360dd17243b7a21e6c0913799ef6f5f517522bb,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00017,2026-08-16T01:16:30.453Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,child-agent reports,3857,0,3857,3987,964,2.1846,3857,100.0,d999bd359881104eb68e643f274c482956f4fcfb579ba0923fc0dc8ca9a46e0c,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00017,2026-08-16T01:16:30.453Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,critic reports,1468,3241,4709,1476,1177,2.6671,4136,87.8318,0c771e4ab0eaa05e51ba27226ed00cdb1396632b56736b406fd3eaf3ebb66815,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00017,2026-08-16T01:16:30.453Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,git output,3385,0,3385,3389,846,1.9172,3385,100.0,5e045359ac7d044ee6c6e9182e33641737e2984b12a7722eba61a6ff9d5a6f02,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00017,2026-08-16T01:16:30.453Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,historical conversation/turns,21661,13899,35560,21719,8890,20.1409,35308,99.2913,2c4161855b3c46f0bffab1a639d33dfb980d74637ecc139db9a1bb5fc9e543dd,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00017,2026-08-16T01:16:30.453Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,source-code reads,10899,0,10899,10983,2725,6.1731,10899,100.0,870b21616b76add6b9580149cb731325b9f5873f9edb3049769d43cefa2311c0,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00017,2026-08-16T01:16:30.453Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,system/harness instructions,6053,0,6053,6063,1513,3.4284,6053,100.0,6d9460107f5806efa94cc506ecaf6c13fe22e904b6326322ec968e5379f55fcc,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00017,2026-08-16T01:16:30.453Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,test output,2205,0,2205,2205,551,1.2489,2205,100.0,71efbafdfde55e84563784e7950ce00b1d66ef5637567b3cea549afbfa20c12a,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00017,2026-08-16T01:16:30.453Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,tool results,445,0,445,445,111,0.252,445,100.0,57cfd79fb75caf5ecb167238b0fb97abee4cfa0d2ea167d84a1a51ba0fa4cf5d,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00018,2026-08-16T01:16:45.210Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,AGENTS/instructions,9659,0,9659,9675,2415,5.3382,9659,100.0,8fc0c8669c2475921b406197b976edd8975f9bae19cbda02cd71a8ab8256b75d,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00018,2026-08-16T01:16:45.210Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,CURRENT/HORIZON/HANDOFF/state,97391,0,97391,98195,24348,53.8244,97391,100.0,083c3e8fa9b4ebfd38d372036ea62cf3312c1c254a0d2334fa9de925b82b2fb7,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00018,2026-08-16T01:16:45.210Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,Gauntlet canonical prompt,2393,0,2393,2407,598,1.3225,2393,100.0,45e85e448b9337e3ff52b0a1347e4478cc431add5929e0d2323bd5ed50fd058e,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00018,2026-08-16T01:16:45.210Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,child-agent reports,3857,0,3857,3987,964,2.1316,3857,100.0,a804f1dc8e0de37d5e5224ce5299fb61e46a4c8ed3398bcf0f6752b72c437344,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00018,2026-08-16T01:16:45.210Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,critic reports,1468,3241,4709,1476,1177,2.6025,4709,100.0,5129da1980bc628384e26c4142da12a8f1284c0f4cc07806b4e86085a25a4a82,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00018,2026-08-16T01:16:45.210Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,git output,3385,0,3385,3389,846,1.8708,3385,100.0,9fdcb7241029d4ae85fc241995f8f19dd83c95c2c1a92efef97d4074e3d89a8c,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00018,2026-08-16T01:16:45.210Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,historical conversation/turns,21769,17870,39639,21827,9910,21.907,35560,89.7096,97616afed7ca506d25a311a8568cdcedbc41b16f8a436cf81ecd6aeba1940780,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00018,2026-08-16T01:16:45.210Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,source-code reads,10899,0,10899,10983,2725,6.0235,10899,100.0,63bd6184705ccfaedaa3ef783ee8990dc8ca31398e860697735965aecbf64714,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
01a0081d-b393-7320-83f9-4b24e297030d:00018,2026-08-16T01:16:45.210Z,01a0081d-b393-7320-83f9-4b24e297030d,orchestrator-deepseek,parent/orchestrator,deepseek-v4-flash,BROWSER-MATCH-PHASE-DISPLAY,system/harness instructions,6053,0,6053,6063,1513,3.3453,6053,100.0,d8613d0b9546b9ac8a749ba233bd321c6c288433440d71a5aef63f974666bd26,Token estimate is characters/4; not provider tokenization. Repetition is bounded by previous category size.
